ds;y;Keys
26-2022;45.0;97218-80004260-DCP Saltk?d 6x2/250g duopak..??
46-2021;12.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
27-2022;3.0;97218-80004260-DCP Saltk?d 6x2/250g duopak..??
46-2021;3.0;97218-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
29-2022;9.0;97218-80004260-DCP Saltk?d 6x2/250g duopak..??
46-2021;39.0;97218-80004275-DCP Roastbeef 6x2/250g duopak..???
46-2021;12.0;97218-80004517-DCP Roastbeef. 4 x 1200-1800g.???
46-2021;0.0;97218-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
46-2021;0.0;97218-80007710-DCP Kalkunbryst kogt. r?get 2xca. 1.5 kg??
46-2021;126.0;97221-80004251-DCP Hamburgerryg 6x2/250g duopak..???
46-2021;90.0;97221-80004257-DCP Rullep?lse 6x2/250g duopak..??
46-2021;72.0;97221-80004262-DCP Skinke 6x500g..???
46-2021;12.0;97221-80004275-DCP Roastbeef 6x2/250g duopak..???
46-2021;96.0;97221-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
46-2021;30.0;97226-80004251-DCP Hamburgerryg 6x2/250g duopak..???
46-2021;0.0;97226-80004254-DCP Kalkunbryst 6x2/250g duopak..???
46-2021;60.0;97226-80004257-DCP Rullep?lse 6x2/250g duopak..??
46-2021;240.0;97226-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
46-2021;0.0;97226-80004275-DCP Roastbeef 6x2/250g duopak..???
46-2021;0.0;97227-80004251-DCP Hamburgerryg 6x2/250g duopak..???
46-2021;0.0;97227-80004257-DCP Rullep?lse 6x2/250g duopak..??
46-2021;0.0;97227-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
46-2021;0.0;206291-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
46-2021;0.0;206291-80004262-DCP Skinke 6x500g..???
46-2021;0.0;206291-80004275-DCP Roastbeef 6x2/250g duopak..???
47-2021;0.0;97205-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
47-2021;0.0;97205-80004517-DCP Roastbeef. 4 x 1200-1800g.???
47-2021;0.0;97209-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
47-2021;0.0;97213-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
47-2021;0.0;97213-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
47-2021;0.0;97213-80004254-DCP Kalkunbryst 6x2/250g duopak..???
47-2021;0.0;97213-80004257-DCP Rullep?lse 6x2/250g duopak..??
47-2021;0.0;97213-80004259-DCP R?get filet 6x2/250g duopak..??
47-2021;0.0;97213-80004260-DCP Saltk?d 6x2/250g duopak..??
47-2021;0.0;97213-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
47-2021;0.0;97213-80004275-DCP Roastbeef 6x2/250g duopak..???
47-2021;0.0;97213-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
47-2021;0.0;97215-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
47-2021;0.0;97215-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
47-2021;0.0;97217-80004275-DCP Roastbeef 6x2/250g duopak..???
47-2021;0.0;97218-70151305-DCP Rullep?lse 4 x 1200-1600g..??
47-2021;0.0;97218-70700688-DCP Kyllingebryst 4xca.0.9 kg.???
47-2021;0.0;97218-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
47-2021;0.0;97218-80002528-DCP Kalkunbryst  paprika 2 x ca. 1.5 kg.???
47-2021;0.0;97218-80002531-DCP Kalkunbryst Carry 2xca. 1.5 kg.???
47-2021;0.0;97218-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
47-2021;0.0;97218-80004251-DCP Hamburgerryg 6x2/250g duopak..???
47-2021;0.0;97218-80004256-DCP Kyllingebryst 6x2/250g duopak..???
47-2021;0.0;97218-80004259-DCP R?get filet 6x2/250g duopak..??
47-2021;3.0;97218-80004262-DCP Skinke 6x500g..???
47-2021;6.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
47-2021;6.0;97218-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
47-2021;42.0;97218-80004275-DCP Roastbeef 6x2/250g duopak..???
47-2021;0.0;97218-80004517-DCP Roastbeef. 4 x 1200-1800g.???
47-2021;0.0;97218-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
47-2021;0.0;97218-80007710-DCP Kalkunbryst kogt. r?get 2xca. 1.5 kg??
47-2021;144.0;97221-80004251-DCP Hamburgerryg 6x2/250g duopak..???
47-2021;108.0;97221-80004257-DCP Rullep?lse 6x2/250g duopak..??
47-2021;72.0;97221-80004262-DCP Skinke 6x500g..???
47-2021;24.0;97221-80004275-DCP Roastbeef 6x2/250g duopak..???
47-2021;144.0;97221-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
47-2021;60.0;97226-80004251-DCP Hamburgerryg 6x2/250g duopak..???
47-2021;90.0;97226-80004254-DCP Kalkunbryst 6x2/250g duopak..???
47-2021;60.0;97226-80004257-DCP Rullep?lse 6x2/250g duopak..??
47-2021;300.0;97226-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
47-2021;0.0;97226-80004275-DCP Roastbeef 6x2/250g duopak..???
47-2021;0.0;97227-80004251-DCP Hamburgerryg 6x2/250g duopak..???
47-2021;0.0;97227-80004257-DCP Rullep?lse 6x2/250g duopak..??
47-2021;0.0;97227-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
47-2021;0.0;206291-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
47-2021;0.0;206291-80004262-DCP Skinke 6x500g..???
47-2021;0.0;206291-80004275-DCP Roastbeef 6x2/250g duopak..???
48-2021;0.0;97205-70700688-DCP Kyllingebryst 4xca.0.9 kg.???
48-2021;0.0;97205-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
48-2021;0.0;97205-80004517-DCP Roastbeef. 4 x 1200-1800g.???
48-2021;0.0;97209-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
48-2021;0.0;97209-80004517-DCP Roastbeef. 4 x 1200-1800g.???
48-2021;0.0;97213-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
48-2021;0.0;97213-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
48-2021;0.0;97213-80004254-DCP Kalkunbryst 6x2/250g duopak..???
48-2021;3.0;97218-80004262-DCP Skinke 6x500g..???
48-2021;0.0;97213-80004257-DCP Rullep?lse 6x2/250g duopak..??
49-2021;3.0;97218-80004262-DCP Skinke 6x500g..???
48-2021;0.0;97213-80004259-DCP R?get filet 6x2/250g duopak..??
51-2021;6.0;97218-80004262-DCP Skinke 6x500g..???
48-2021;0.0;97213-80004260-DCP Saltk?d 6x2/250g duopak..??
01-2022;33.0;97218-80004262-DCP Skinke 6x500g..???
03-2022;6.0;97218-80004262-DCP Skinke 6x500g..???
48-2021;0.0;97213-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
05-2022;9.0;97218-80004262-DCP Skinke 6x500g..???
48-2021;0.0;97213-80004275-DCP Roastbeef 6x2/250g duopak..???
09-2022;3.0;97218-80004262-DCP Skinke 6x500g..???
48-2021;0.0;97213-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
11-2022;3.0;97218-80004262-DCP Skinke 6x500g..???
13-2022;3.0;97218-80004262-DCP Skinke 6x500g..???
15-2022;3.0;97218-80004262-DCP Skinke 6x500g..???
48-2021;0.0;97215-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
16-2022;3.0;97218-80004262-DCP Skinke 6x500g..???
48-2021;0.0;97215-80002531-DCP Kalkunbryst Carry 2xca. 1.5 kg.???
17-2022;6.0;97218-80004262-DCP Skinke 6x500g..???
19-2022;3.0;97218-80004262-DCP Skinke 6x500g..???
20-2022;3.0;97218-80004262-DCP Skinke 6x500g..???
22-2022;6.0;97218-80004262-DCP Skinke 6x500g..???
23-2022;6.0;97218-80004262-DCP Skinke 6x500g..???
26-2022;3.0;97218-80004262-DCP Skinke 6x500g..???
27-2022;3.0;97218-80004262-DCP Skinke 6x500g..???
30-2022;3.0;97218-80004262-DCP Skinke 6x500g..???
48-2021;0.0;97215-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
48-2021;0.0;97217-80004275-DCP Roastbeef 6x2/250g duopak..???
48-2021;0.0;97218-70151305-DCP Rullep?lse 4 x 1200-1600g..??
48-2021;0.0;97218-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
48-2021;0.0;97218-80002528-DCP Kalkunbryst  paprika 2 x ca. 1.5 kg.???
48-2021;0.0;97218-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
48-2021;0.0;97218-80004252-DCP Hamburgerryg 3% 6x2/250g duopak..???
48-2021;0.0;97218-80004254-DCP Kalkunbryst 6x2/250g duopak..???
48-2021;0.0;97218-80004256-DCP Kyllingebryst 6x2/250g duopak..???
48-2021;0.0;97218-80004259-DCP R?get filet 6x2/250g duopak..??
48-2021;0.0;97218-80004260-DCP Saltk?d 6x2/250g duopak..??
48-2021;135.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
48-2021;0.0;97218-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
48-2021;21.0;97218-80004275-DCP Roastbeef 6x2/250g duopak..???
48-2021;24.0;97218-80004517-DCP Roastbeef. 4 x 1200-1800g.???
48-2021;12.0;97218-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
48-2021;0.0;97218-80007710-DCP Kalkunbryst kogt. r?get 2xca. 1.5 kg??
48-2021;84.0;97221-80004251-DCP Hamburgerryg 6x2/250g duopak..???
48-2021;81.0;97221-80004257-DCP Rullep?lse 6x2/250g duopak..??
48-2021;24.0;97221-80004262-DCP Skinke 6x500g..???
48-2021;12.0;97221-80004275-DCP Roastbeef 6x2/250g duopak..???
48-2021;96.0;97221-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
48-2021;105.0;97226-80004251-DCP Hamburgerryg 6x2/250g duopak..???
48-2021;120.0;97226-80004254-DCP Kalkunbryst 6x2/250g duopak..???
48-2021;120.0;97226-80004257-DCP Rullep?lse 6x2/250g duopak..??
48-2021;300.0;97226-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
48-2021;0.0;97226-80004275-DCP Roastbeef 6x2/250g duopak..???
48-2021;0.0;97227-80004251-DCP Hamburgerryg 6x2/250g duopak..???
48-2021;0.0;97227-80004257-DCP Rullep?lse 6x2/250g duopak..??
48-2021;0.0;97227-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
48-2021;0.0;206291-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
48-2021;0.0;206291-80004262-DCP Skinke 6x500g..???
48-2021;0.0;206291-80004275-DCP Roastbeef 6x2/250g duopak..???
49-2021;0.0;97205-80002531-DCP Kalkunbryst Carry 2xca. 1.5 kg.???
49-2021;0.0;97205-80004259-DCP R?get filet 6x2/250g duopak..??
49-2021;0.0;97209-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
49-2021;0.0;97213-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
49-2021;0.0;97213-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
49-2021;0.0;97213-80004254-DCP Kalkunbryst 6x2/250g duopak..???
49-2021;0.0;97213-80004257-DCP Rullep?lse 6x2/250g duopak..??
49-2021;0.0;97213-80004259-DCP R?get filet 6x2/250g duopak..??
49-2021;0.0;97213-80004260-DCP Saltk?d 6x2/250g duopak..??
49-2021;0.0;97213-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
49-2021;0.0;97213-80004275-DCP Roastbeef 6x2/250g duopak..???
49-2021;0.0;97213-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
49-2021;0.0;97215-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
49-2021;0.0;97215-80004263-DCP Skinke 6x2/250g duopak..???
49-2021;0.0;97215-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
49-2021;0.0;97217-80004275-DCP Roastbeef 6x2/250g duopak..???
49-2021;0.0;97218-70151305-DCP Rullep?lse 4 x 1200-1600g..??
49-2021;0.0;97218-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
49-2021;0.0;97218-80002528-DCP Kalkunbryst  paprika 2 x ca. 1.5 kg.???
49-2021;0.0;97218-80002531-DCP Kalkunbryst Carry 2xca. 1.5 kg.???
49-2021;0.0;97218-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
49-2021;0.0;97218-80004251-DCP Hamburgerryg 6x2/250g duopak..???
49-2021;0.0;97218-80004256-DCP Kyllingebryst 6x2/250g duopak..???
49-2021;0.0;97218-80004259-DCP R?get filet 6x2/250g duopak..??
49-2021;0.0;97218-80004260-DCP Saltk?d 6x2/250g duopak..??
49-2021;24.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
49-2021;9.0;97218-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
49-2021;45.0;97218-80004275-DCP Roastbeef 6x2/250g duopak..???
49-2021;0.0;97218-80004517-DCP Roastbeef. 4 x 1200-1800g.???
49-2021;0.0;97218-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
49-2021;0.0;97218-80007710-DCP Kalkunbryst kogt. r?get 2xca. 1.5 kg??
49-2021;135.0;97221-80004251-DCP Hamburgerryg 6x2/250g duopak..???
49-2021;126.0;97221-80004257-DCP Rullep?lse 6x2/250g duopak..??
49-2021;96.0;97221-80004262-DCP Skinke 6x500g..???
49-2021;12.0;97221-80004275-DCP Roastbeef 6x2/250g duopak..???
49-2021;120.0;97221-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
49-2021;0.0;97226-80004251-DCP Hamburgerryg 6x2/250g duopak..???
49-2021;0.0;97226-80004254-DCP Kalkunbryst 6x2/250g duopak..???
49-2021;120.0;97226-80004257-DCP Rullep?lse 6x2/250g duopak..??
49-2021;0.0;97226-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
49-2021;0.0;97226-80004275-DCP Roastbeef 6x2/250g duopak..???
49-2021;0.0;97227-80004251-DCP Hamburgerryg 6x2/250g duopak..???
49-2021;0.0;97227-80004257-DCP Rullep?lse 6x2/250g duopak..??
49-2021;0.0;97227-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
49-2021;0.0;206291-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
49-2021;0.0;206291-80004262-DCP Skinke 6x500g..???
49-2021;0.0;206291-80004275-DCP Roastbeef 6x2/250g duopak..???
50-2021;0.0;97205-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
50-2021;0.0;97205-80004517-DCP Roastbeef. 4 x 1200-1800g.???
50-2021;0.0;97205-80007710-DCP Kalkunbryst kogt. r?get 2xca. 1.5 kg??
50-2021;0.0;97209-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
50-2021;0.0;97213-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
50-2021;0.0;97213-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
50-2021;0.0;97213-80004254-DCP Kalkunbryst 6x2/250g duopak..???
50-2021;0.0;97213-80004257-DCP Rullep?lse 6x2/250g duopak..??
50-2021;0.0;97213-80004259-DCP R?get filet 6x2/250g duopak..??
50-2021;0.0;97213-80004260-DCP Saltk?d 6x2/250g duopak..??
50-2021;0.0;97213-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
50-2021;0.0;97213-80004275-DCP Roastbeef 6x2/250g duopak..???
50-2021;0.0;97213-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
50-2021;0.0;97215-70700688-DCP Kyllingebryst 4xca.0.9 kg.???
50-2021;0.0;97215-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
50-2021;0.0;97215-80002531-DCP Kalkunbryst Carry 2xca. 1.5 kg.???
50-2021;0.0;97215-80004263-DCP Skinke 6x2/250g duopak..???
50-2021;0.0;97215-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
50-2021;0.0;97217-80004275-DCP Roastbeef 6x2/250g duopak..???
50-2021;0.0;97218-70151305-DCP Rullep?lse 4 x 1200-1600g..??
50-2021;0.0;97218-70700688-DCP Kyllingebryst 4xca.0.9 kg.???
50-2021;0.0;97218-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
50-2021;0.0;97218-80002528-DCP Kalkunbryst  paprika 2 x ca. 1.5 kg.???
50-2021;0.0;97218-80002531-DCP Kalkunbryst Carry 2xca. 1.5 kg.???
50-2021;0.0;97218-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
50-2021;0.0;97218-80004251-DCP Hamburgerryg 6x2/250g duopak..???
50-2021;0.0;97218-80004256-DCP Kyllingebryst 6x2/250g duopak..???
50-2021;0.0;97218-80004259-DCP R?get filet 6x2/250g duopak..??
50-2021;0.0;97218-80004260-DCP Saltk?d 6x2/250g duopak..??
50-2021;24.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
50-2021;0.0;97218-80004262-DCP Skinke 6x500g..???
51-2021;141.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
01-2022;432.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
50-2021;18.0;97218-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
02-2022;30.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
50-2021;18.0;97218-80004275-DCP Roastbeef 6x2/250g duopak..???
03-2022;9.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
50-2021;0.0;97218-80004517-DCP Roastbeef. 4 x 1200-1800g.???
04-2022;225.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
50-2021;0.0;97218-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
05-2022;18.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
50-2021;0.0;97218-80007710-DCP Kalkunbryst kogt. r?get 2xca. 1.5 kg??
07-2022;168.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
50-2021;144.0;97221-80004251-DCP Hamburgerryg 6x2/250g duopak..???
08-2022;12.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
50-2021;108.0;97221-80004257-DCP Rullep?lse 6x2/250g duopak..??
09-2022;147.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
50-2021;96.0;97221-80004262-DCP Skinke 6x500g..???
10-2022;18.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
50-2021;36.0;97221-80004275-DCP Roastbeef 6x2/250g duopak..???
11-2022;144.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
50-2021;168.0;97221-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
12-2022;12.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
50-2021;0.0;97226-80004251-DCP Hamburgerryg 6x2/250g duopak..???
13-2022;150.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
50-2021;0.0;97226-80004254-DCP Kalkunbryst 6x2/250g duopak..???
14-2022;132.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
50-2021;0.0;97226-80004257-DCP Rullep?lse 6x2/250g duopak..??
15-2022;156.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
50-2021;150.0;97226-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
16-2022;150.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
50-2021;0.0;97226-80004275-DCP Roastbeef 6x2/250g duopak..???
17-2022;288.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
50-2021;0.0;97227-80004251-DCP Hamburgerryg 6x2/250g duopak..???
18-2022;147.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
50-2021;0.0;97227-80004257-DCP Rullep?lse 6x2/250g duopak..??
19-2022;162.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
50-2021;0.0;97227-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
20-2022;144.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
50-2021;0.0;206291-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
21-2022;150.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
50-2021;0.0;206291-80004262-DCP Skinke 6x500g..???
22-2022;144.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
50-2021;0.0;206291-80004275-DCP Roastbeef 6x2/250g duopak..???
23-2022;144.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
24-2022;150.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
25-2022;162.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
51-2021;0.0;97205-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
26-2022;156.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
27-2022;276.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
28-2022;150.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
29-2022;132.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
30-2022;132.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
51-2021;0.0;97209-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
51-2021;0.0;97209-80004517-DCP Roastbeef. 4 x 1200-1800g.???
51-2021;0.0;97213-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
51-2021;0.0;97213-80004254-DCP Kalkunbryst 6x2/250g duopak..???
51-2021;0.0;97213-80004257-DCP Rullep?lse 6x2/250g duopak..??
51-2021;0.0;97213-80004259-DCP R?get filet 6x2/250g duopak..??
51-2021;0.0;97213-80004260-DCP Saltk?d 6x2/250g duopak..??
51-2021;0.0;97213-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
51-2021;0.0;97213-80004275-DCP Roastbeef 6x2/250g duopak..???
51-2021;0.0;97213-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
51-2021;0.0;97215-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
51-2021;0.0;97215-80002531-DCP Kalkunbryst Carry 2xca. 1.5 kg.???
51-2021;0.0;97215-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
51-2021;0.0;97215-80007710-DCP Kalkunbryst kogt. r?get 2xca. 1.5 kg??
51-2021;0.0;97217-80004275-DCP Roastbeef 6x2/250g duopak..???
51-2021;0.0;97218-70151305-DCP Rullep?lse 4 x 1200-1600g..??
51-2021;0.0;97218-70700688-DCP Kyllingebryst 4xca.0.9 kg.???
51-2021;0.0;97218-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
51-2021;0.0;97218-80002528-DCP Kalkunbryst  paprika 2 x ca. 1.5 kg.???
51-2021;0.0;97218-80002531-DCP Kalkunbryst Carry 2xca. 1.5 kg.???
51-2021;0.0;97218-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
51-2021;0.0;97218-80004251-DCP Hamburgerryg 6x2/250g duopak..???
51-2021;0.0;97218-80004252-DCP Hamburgerryg 3% 6x2/250g duopak..???
51-2021;0.0;97218-80004254-DCP Kalkunbryst 6x2/250g duopak..???
51-2021;0.0;97218-80004255-DCP Kamsteg 6x2/250g duopak..???
51-2021;0.0;97218-80004256-DCP Kyllingebryst 6x2/250g duopak..???
51-2021;0.0;97218-80004259-DCP R?get filet 6x2/250g duopak..??
51-2021;3.0;97218-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
51-2021;9.0;97218-80004275-DCP Roastbeef 6x2/250g duopak..???
51-2021;0.0;97218-80004517-DCP Roastbeef. 4 x 1200-1800g.???
51-2021;0.0;97218-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
51-2021;0.0;97218-80007710-DCP Kalkunbryst kogt. r?get 2xca. 1.5 kg??
51-2021;90.0;97221-80004251-DCP Hamburgerryg 6x2/250g duopak..???
51-2021;90.0;97221-80004257-DCP Rullep?lse 6x2/250g duopak..??
51-2021;48.0;97221-80004262-DCP Skinke 6x500g..???
51-2021;12.0;97221-80004275-DCP Roastbeef 6x2/250g duopak..???
51-2021;120.0;97221-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
51-2021;0.0;97226-80004251-DCP Hamburgerryg 6x2/250g duopak..???
51-2021;30.0;97226-80004254-DCP Kalkunbryst 6x2/250g duopak..???
51-2021;90.0;97226-80004257-DCP Rullep?lse 6x2/250g duopak..??
51-2021;150.0;97226-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
51-2021;0.0;97226-80004275-DCP Roastbeef 6x2/250g duopak..???
51-2021;0.0;97227-80004251-DCP Hamburgerryg 6x2/250g duopak..???
51-2021;0.0;97227-80004257-DCP Rullep?lse 6x2/250g duopak..??
51-2021;0.0;97227-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
51-2021;0.0;206291-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
51-2021;0.0;206291-80004262-DCP Skinke 6x500g..???
51-2021;0.0;206291-80004275-DCP Roastbeef 6x2/250g duopak..???
52-2021;0.0;97205-70700688-DCP Kyllingebryst 4xca.0.9 kg.???
52-2021;0.0;97205-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
52-2021;0.0;97205-80002531-DCP Kalkunbryst Carry 2xca. 1.5 kg.???
52-2021;0.0;97209-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
52-2021;0.0;97213-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
52-2021;0.0;97213-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
52-2021;0.0;97213-80004254-DCP Kalkunbryst 6x2/250g duopak..???
52-2021;0.0;97213-80004257-DCP Rullep?lse 6x2/250g duopak..??
52-2021;0.0;97213-80004259-DCP R?get filet 6x2/250g duopak..??
52-2021;0.0;97213-80004260-DCP Saltk?d 6x2/250g duopak..??
52-2021;0.0;97213-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
52-2021;0.0;97213-80004275-DCP Roastbeef 6x2/250g duopak..???
52-2021;0.0;97213-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
52-2021;0.0;97215-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
52-2021;0.0;97215-80004260-DCP Saltk?d 6x2/250g duopak..??
52-2021;0.0;97215-80005258-DCP ?ler?get skinke 6x2/250g duopak..?
52-2021;0.0;97217-80004275-DCP Roastbeef 6x2/250g duopak..???
52-2021;0.0;97218-70151305-DCP Rullep?lse 4 x 1200-1600g..??
52-2021;0.0;97218-80001642-DCP Skinke rund.kgt.rg. 1/2 4x2000-2400g???
52-2021;0.0;97218-80002528-DCP Kalkunbryst  paprika 2 x ca. 1.5 kg.???
52-2021;0.0;97218-80002531-DCP Kalkunbryst Carry 2xca. 1.5 kg.???
52-2021;0.0;97218-80002820-DCP PMM Kalkunbryst paprika 6x500g..???
52-2021;0.0;97218-80004251-DCP Hamburgerryg 6x2/250g duopak..???
52-2021;0.0;97218-80004252-DCP Hamburgerryg 3% 6x2/250g duopak..???
52-2021;0.0;97218-80004254-DCP Kalkunbryst 6x2/250g duopak..???
52-2021;0.0;97218-80004255-DCP Kamsteg 6x2/250g duopak..???
52-2021;0.0;97218-80004256-DCP Kyllingebryst 6x2/250g duopak..???
52-2021;0.0;97218-80004257-DCP Rullep?lse 6x2/250g duopak..??
52-2021;0.0;97218-80004259-DCP R?get filet 6x2/250g duopak..??
52-2021;0.0;97218-80004260-DCP Saltk?d 6x2/250g duopak..??
52-2021;0.0;97218-80004262-DCP Skinke 6x500g..???
52-2021;0.0;97218-80004263-DCP Skinke 6x2/250g duopak..???
52-2021;0.0;97218-80004264-DCP Skinke Firkantet 6x2/250g duopak..???
52-2021;24.0;97218-80004275-DCP Roastbeef 6x2/250g duopak..???
52-2021;0.0;97218-80004517-DCP Roastbeef. 4 x 1200-1800g.???
